fight_id,event_id,fighter_name,fighter_id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,corner
5fcf18bcd2a020f1,400c7b43c86d27d3,Ismail Naurdiev,6a96ad1bc34fb113,0,76,153,49,84,164,51,1,2,50,0,85,44,104,42,25,39,64,7,10,70,67,132,51,8,17,47,1,4,25,57,32,9,88,10,1,R
2bfc0212f2cae65b,400c7b43c86d27d3,Irina Alekseeva,103e2e33a60683e1,0,63,178,35,74,200,37,0,0,,0,103,35,121,28,16,31,52,12,26,46,58,170,34,5,8,62,0,0,,55,25,19,92,7,0,R
a12d3a6c8aaf87ca,400c7b43c86d27d3,Hamdy Abdelwahab,3329d692aea4dc28,0,55,123,44,55,124,44,0,1,0,0,2,34,97,35,10,13,77,11,13,85,55,123,45,0,0,,0,0,,61,18,20,100,0,0,R
8c140756bf43dcc2,400c7b43c86d27d3,Tagir Ulanbekov,f00ac08ab056af5d,0,68,118,57,78,134,57,0,8,0,1,222,56,104,54,11,12,92,1,2,50,57,105,54,11,13,85,0,0,,82,16,1,83,16,0,R
e5bd7e6e2a50a843,de277a4abcfeea46,Edmen Shahbazyan,4144798612ef96e5,1,53,136,38,58,142,41,0,1,0,0,15,37,103,36,11,23,48,5,10,50,50,129,39,0,0,,3,7,43,69,20,9,94,0,5,R
d75b3d3c2b209b75,de277a4abcfeea46,Kamaru Usman,f1b2aa7853d1ed6e,0,41,99,41,137,243,56,4,13,30,0,777,33,89,37,8,10,80,0,0,,22,69,32,2,4,50,17,26,65,80,19,0,53,4,41,R
79dfbbdd14fbbd11,de277a4abcfeea46,Rose Namajunas,47b63240018d5d86,1,25,86,29,46,118,39,2,4,50,0,393,22,75,28,3,10,30,0,1,0,23,83,28,1,1,100,1,2,50,88,12,0,92,4,4,R
08c04f18b0f58d71,de277a4abcfeea46,Mansur Abdul-Malik,841695e02c99a521,0,25,73,34,25,73,34,0,0,,0,7,17,55,31,3,13,23,5,5,100,18,60,30,0,0,,7,13,54,68,12,20,72,0,28,R
1714950933f88ab9,de277a4abcfeea46,Cody Garbrandt,d8c7c61b176e3994,0,28,94,29,45,111,41,0,7,0,0,46,23,85,27,3,7,43,2,2,100,22,86,26,6,7,86,0,1,0,82,10,7,78,21,0,R
ec2034b134ae71cd,de277a4abcfeea46,Alonzo Menifield,a495f599e787614f,0,29,86,33,34,91,37,0,0,,0,0,17,71,24,6,8,75,6,7,86,29,86,34,0,0,,0,0,,58,20,20,100,0,0,R
13e2ff8b3a122094,de277a4abcfeea46,Paul Craig,eabf206b162b3b83,0,17,27,62,40,52,77,0,6,0,0,34,7,16,44,10,11,91,0,0,,14,23,61,2,3,67,1,1,100,41,58,0,82,11,5,R
f6454f2e508626ec,de277a4abcfeea46,Malcolm Wellmaker,2e45d08b3f2f02c8,1,25,39,64,25,39,64,0,0,,0,8,11,23,48,9,10,90,5,6,83,22,36,61,3,3,100,0,0,,44,36,20,88,12,0,R
e861e9cc0118c670,de277a4abcfeea46,Michael Chiesa,c58f51dedb310998,0,72,160,45,81,169,48,0,2,0,0,92,47,128,37,25,32,78,0,0,,52,132,39,20,28,71,0,0,,65,34,0,72,27,0,R
b39b8ff0d7de211a,de277a4abcfeea46,Cody Durden,7f6ed67d3ed3c036,0,9,41,21,12,47,26,2,4,50,0,102,6,34,18,1,4,25,2,3,67,8,37,22,0,1,0,1,3,33,66,11,22,88,0,11,R
59c4fdb3c0673066,de277a4abcfeea46,Ricky Simon,5987b2458f4b5290,0,34,74,45,50,94,53,3,10,30,0,553,22,62,35,4,4,100,8,8,100,28,62,45,4,6,67,2,6,33,64,11,23,82,11,5,R
ab325ea526824723,de277a4abcfeea46,Jamey-Lyn Horth,5c637af9472ae7cc,0,101,167,60,115,183,63,2,3,66,0,154,64,123,52,24,31,77,13,13,100,90,153,59,8,11,73,3,3,100,63,23,12,89,7,2,R
2ae7404681deb3b3,de277a4abcfeea46,Phil Rowe,8e382b585a92affe,1,85,166,51,103,187,55,0,0,,0,10,73,149,49,9,12,75,3,5,60,71,146,49,14,19,74,0,1,0,85,10,3,83,16,0,R
e61d83e4e1f9c4d7,18c49685296c60e6,Merab Dvalishvili,c03520b5c88ed6b4,0,52,115,45,141,215,66,5,12,41,1,389,33,92,36,13,14,93,6,9,67,29,86,34,8,10,80,15,19,79,63,25,11,55,15,28,R
e28e829800466aca,18c49685296c60e6,Kelvin Gastelum,8c0580d4fff106c1,0,33,99,33,34,100,34,0,1,0,0,27,13,69,19,11,17,65,9,13,69,32,98,33,1,1,100,0,0,,39,33,27,96,3,0,R
81b84b34f0357fa5,18c49685296c60e6,Julianna Pena,3253b16d38ae087d,0,9,30,30,15,37,41,0,1,0,0,0,8,29,28,1,1,100,0,0,,5,26,19,0,0,,4,4,100,88,11,0,55,0,44,R
2129acab2280bd29,18c49685296c60e6,Vicente Luque,6d4b63c767106d3a,0,24,46,52,24,46,52,0,1,0,0,0,14,32,44,3,6,50,7,8,88,24,46,52,0,0,,0,0,,58,12,29,100,0,0,R
b6a87389bdc36a00,18c49685296c60e6,Bruno Silva,294aa73dbf37d281,0,76,149,51,77,150,51,1,6,16,0,9,37,101,37,13,19,68,26,29,90,73,146,50,3,3,100,0,0,,48,17,34,96,3,0,R
df5dac45fc585fb0,18c49685296c60e6,Mario Bautista,bc711b6dd95c1af6,0,173,302,57,173,302,56,0,0,,0,0,96,216,44,58,66,88,19,20,95,172,301,56,1,1,100,0,0,,55,33,10,99,0,0,R
01100a90b584215d,18c49685296c60e6,Azamat Murzakanov,e90a2f22417af68e,1,27,36,75,29,38,76,0,0,,0,27,23,32,72,4,4,100,0,0,,7,10,70,0,0,,20,26,77,85,14,0,25,0,74,R
ac977a0389682124,18c49685296c60e6,Serghei Spivac,e2f6b2769aaedd6c,0,48,119,40,53,124,43,2,6,33,0,145,39,109,36,4,5,80,5,5,100,45,115,39,3,4,75,0,0,,81,8,10,93,6,0,R
f0488a4486a64af0,18c49685296c60e6,Khaos Williams,2558ae2e5671e318,0,39,74,52,95,134,71,0,0,,0,137,29,63,46,10,11,91,0,0,,26,57,46,13,17,76,0,0,,74,25,0,66,33,0,R
9f4a0de31375ba04,18c49685296c60e6,Jeka Saragih,57186c150c645200,0,2,4,50,2,4,50,0,0,,0,0,2,4,50,0,0,,0,0,,2,4,50,0,0,,0,0,,100,0,0,100,0,0,R
d078e9046aa86307,18c49685296c60e6,Ariane da Silva,6551c64fbcd1a467,0,63,176,35,65,178,37,0,4,0,0,3,31,121,26,20,37,54,12,18,67,55,164,34,8,12,67,0,0,,49,31,19,87,12,0,R
2e4064e0e6d4d92e,18c49685296c60e6,Quillan Salkilld,17734443a833cdf7,0,79,124,63,89,135,66,8,23,34,0,455,54,98,55,18,19,95,7,7,100,51,82,62,15,22,68,13,20,65,68,22,8,64,18,16,R
0e8599eca8ccfa32,18c49685296c60e6,MarQuel Mederos,e2be0c1a9b886d92,1,110,165,66,115,170,68,0,0,,0,38,63,108,57,16,18,89,31,39,79,94,146,64,10,10,100,6,9,67,57,14,28,85,9,5,R
212527d462690304,2a898bf9fb7710b3,Mateusz Gamrot,72db2a14ffa73ece,0,65,110,59,142,224,63,6,11,54,0,525,53,98,54,7,7,100,5,5,100,38,73,52,3,4,75,24,33,73,81,10,7,58,4,36,R
7aaa810540132a4b,2a898bf9fb7710b3,Dustin Jacoby,e4277e87a789d687,1,17,29,58,17,30,56,0,0,,0,30,16,28,56,0,0,,1,1,100,11,21,52,6,8,75,0,0,,94,0,5,64,35,0,R
305d8c85b35a7d4e,2a898bf9fb7710b3,Billy Ray Goff,fa07345cc9db5cc9,0,1,3,33,2,4,50,0,1,0,0,59,0,1,0,1,2,50,0,0,,0,2,0,1,1,100,0,0,,0,100,0,0,100,0,R
106918bfbe24335d,2a898bf9fb7710b3,Ketlen Vieira,b9706f80d005036c,0,28,64,43,106,174,61,0,1,0,0,606,25,60,42,3,3,100,0,1,0,15,47,32,5,6,83,8,11,73,89,10,0,53,17,28,R
ad68450307a21ab1,2a898bf9fb7710b3,Zachary Reese,23dec7c47cb418f8,0,50,108,46,73,135,54,2,3,66,0,79,21,72,28,20,23,87,9,13,69,43,98,44,7,10,70,0,0,,42,40,18,86,14,0,R
baa2ee0bf7f97079,2a898bf9fb7710b3,Jafel Filho,65adf3856c4d9256,0,14,30,46,40,63,63,4,7,57,1,380,7,20,35,7,9,78,0,1,0,6,20,30,6,8,75,2,2,100,50,50,0,42,42,14,R
ae89ba793121fe0c,2a898bf9fb7710b3,Bolaji Oki,4bdedbdeedff7d1d,0,136,303,44,136,303,45,0,0,,0,0,92,243,38,36,48,75,8,12,67,135,300,45,1,3,33,0,0,,67,26,5,99,0,0,R
2521fed000747f47,2a898bf9fb7710b3,Kurt Holobaugh,a7151778b3381036,0,0,1,0,7,9,78,0,0,,0,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,33,34,33,33,34,33,R
73240bea13ed5e71,2a898bf9fb7710b3,Rayanne dos Santos,02bb48869eb7ac8f,0,78,225,34,79,227,35,1,6,16,0,30,67,210,32,6,10,60,5,5,100,75,217,35,3,8,38,0,0,,85,7,6,96,3,0,R
a81ad236a2f221f2,8ad022dd81224f61,Gilbert Burns,23024fdfc966410a,0,5,18,27,5,18,28,1,2,50,0,30,4,13,31,0,3,0,1,2,50,5,18,28,0,0,,0,0,,80,0,20,100,0,0,R
dcb27eef6441268c,8ad022dd81224f61,Sodiq Yusuff,94426bb170c88115,0,36,86,41,60,115,52,1,3,33,0,122,9,44,20,9,19,47,18,23,78,35,84,42,1,2,50,0,0,,25,25,50,97,2,0,R
b3044bf646306e7f,8ad022dd81224f61,Dustin Stoltzfus,71505842fb6455c3,0,21,37,56,41,62,66,2,5,40,2,311,5,19,26,4,6,67,12,12,100,19,34,56,1,2,50,1,1,100,23,19,57,90,4,4,R
8ba31cf0b3164b72,8ad022dd81224f61,Jared Gordon,7026eca45f65377b,1,7,13,53,21,36,57,1,1,100,0,156,5,10,50,0,0,,2,3,67,5,11,45,0,0,,2,2,100,71,0,28,71,0,28,R
a9a6cca4bbf7a5db,8ad022dd81224f61,Gabe Green,5eb50529a8418b77,0,12,27,44,36,57,63,0,0,,1,132,4,16,25,3,4,75,5,7,71,10,25,40,1,1,100,1,1,100,33,25,41,83,8,8,R
fe2acfdaaaec3dba,8ad022dd81224f61,Julian Erosa,902ec2cc48c8ae8a,0,69,173,39,85,202,42,3,10,30,0,214,42,140,30,18,24,75,9,9,100,55,150,37,13,21,62,1,2,50,60,26,13,79,18,1,R
d6e2bc6e6c0cc4fe,8ad022dd81224f61,Yadier del Valle,70380ccdc81915b8,0,9,12,75,28,34,82,1,1,100,1,81,4,6,67,1,1,100,4,5,80,6,8,75,0,0,,3,4,75,44,11,44,66,0,33,R
66887532be2de5ee,8ad022dd81224f61,Elise Reed,ac7c765882f2c68c,0,11,21,52,35,47,74,0,0,,0,0,5,15,33,4,4,100,2,2,100,10,20,50,1,1,100,0,0,,45,36,18,90,9,0,R
f75fe8b384b0db11,8ad022dd81224f61,Luana Santos,5078e1dacf9d25f4,0,15,19,78,50,57,88,2,2,100,1,477,11,15,73,2,2,100,2,2,100,12,16,75,1,1,100,2,2,100,73,13,13,80,6,13,R
18a7dc86279066f8,8ad022dd81224f61,HyunSung Park,b671bdf981ad527d,0,14,22,63,17,27,63,1,1,100,1,33,5,13,38,6,6,100,3,3,100,11,19,57,3,3,100,0,0,,35,42,21,78,21,0,R
9e9d1764a015f313,118463dd8db16e7f,Valentina Shevchenko,132deb59abae64b1,1,72,149,48,173,251,69,2,9,22,0,112,48,118,41,7,12,57,17,19,89,62,126,49,7,18,39,3,5,60,66,9,23,86,9,4,R
b873c116e39c9920,118463dd8db16e7f,Belal Muhammad,b1b0729d27936f2f,0,132,318,41,155,349,44,3,9,33,0,201,119,297,40,11,18,61,2,3,67,116,295,39,14,21,67,2,2,100,90,8,1,87,10,1,R
afdd95ae7b7cdb0c,8ad022dd81224f61,Tecia Pennington,31ef8b67e13495b3,0,63,127,49,78,149,52,0,2,0,0,44,34,82,41,10,17,59,19,28,68,56,109,51,7,18,39,0,0,,53,15,30,88,11,0,R
891b2faf1bff38ee,118463dd8db16e7f,Jose Aldo,d0f3959b4a9747e6,1,68,167,40,71,170,42,0,1,0,0,2,48,135,36,13,25,52,7,7,100,67,166,40,0,0,,1,1,100,70,19,10,98,0,1,R
c7190cd03e53fb61,118463dd8db16e7f,Benoit Saint Denis,c2299ec916bc7c56,0,54,70,77,77,103,75,3,5,60,2,332,36,51,71,11,12,92,7,7,100,24,33,73,22,24,92,8,13,62,66,20,12,44,40,14,R
0f53eb509d0ffeb9,118463dd8db16e7f,Alexa Grasso,e8b731feff72294b,0,45,139,32,54,149,36,0,2,0,0,40,28,101,28,5,15,33,12,23,52,43,136,32,2,3,67,0,0,,62,11,26,95,4,0,R
2521234a4bf7c615,118463dd8db16e7f,Mike Malott,dd6103dd7127db1d,1,36,61,59,36,61,59,0,0,,0,5,21,42,50,5,9,56,10,10,100,28,51,55,2,3,67,6,7,86,58,13,27,77,5,16,R
4db2d86ebe8c8abd,118463dd8db16e7f,Jessica Andrade,6a1901c62ab3870f,0,4,8,50,4,8,50,0,0,,0,0,0,3,0,0,0,,4,5,80,4,8,50,0,0,,0,0,,0,0,100,100,0,0,R
99aa1f28e22bb6dd,118463dd8db16e7f,Navajo Stirling,b4b496ec2197ee3e,1,110,225,48,124,243,51,3,5,60,0,181,54,147,37,26,40,65,30,38,79,84,181,46,3,4,75,23,40,56,49,23,27,76,2,20,R
6ecfa439ef900bcc,118463dd8db16e7f,Marc-Andre Barriault,8e9eb3fc86db0f7d,1,14,24,58,14,24,57,0,0,,0,18,11,19,57,3,4,75,0,1,0,4,10,40,7,10,70,3,4,75,78,21,0,28,50,21,R
c812457a810dde39,118463dd8db16e7f,Modestas Bukauskas,476fe566d2df676e,0,44,92,47,52,100,52,0,0,,0,86,37,85,44,3,3,100,4,4,100,42,90,47,2,2,100,0,0,,84,6,9,95,4,0,R
0e0a4282cd6c86d7,118463dd8db16e7f,Daniel Santos,b67d6bacc68d4c92,0,90,184,48,119,213,56,6,18,33,0,366,59,136,43,18,30,60,13,18,72,82,174,47,1,2,50,7,8,88,65,20,14,91,1,7,R
c20bd12ae7f04eff,118463dd8db16e7f,Brad Katona,7b433309b0fd12aa,0,1,4,25,1,4,25,0,0,,0,0,1,3,33,0,0,,0,1,0,1,4,25,0,0,,0,0,,100,0,0,100,0,0,R
9b3bade95e1dd484,de20ffb3fc2e7629,Cory Sandhagen,65f09bacd3957381,0,54,87,62,92,149,62,2,2,100,0,307,33,65,51,2,2,100,19,20,95,24,43,56,0,0,,30,44,68,61,3,35,44,0,55,R
191ee545160a4e09,de20ffb3fc2e7629,Santiago Ponzinibbio,6d1bffff14897645,0,49,111,44,50,115,43,1,8,12,0,44,31,83,37,6,16,38,12,12,100,49,111,44,0,0,,0,0,,63,12,24,100,0,0,R
380242601a2c5991,de20ffb3fc2e7629,Reinier de Ridder,d549cefc7c54ab78,1,22,32,68,91,104,88,0,3,0,0,129,9,18,50,13,14,93,0,0,,7,15,47,15,17,88,0,0,,40,59,0,31,68,0,R
9039959b41901412,de20ffb3fc2e7629,Jeremy Stephens,18968f97ad34f15c,0,42,108,38,54,126,43,0,0,,0,11,19,79,24,7,11,64,16,18,89,41,105,39,1,3,33,0,0,,45,16,38,97,2,0,R
5ce29056e0cd2df9,de20ffb3fc2e7629,Montel Jackson,cc1a8b4b38b92c6d,0,30,66,45,67,106,63,2,8,25,1,217,25,58,43,1,3,33,4,5,80,27,62,44,3,4,75,0,0,,83,3,13,90,10,0,R
6ccd10adc968e1f0,de20ffb3fc2e7629,Cameron Smotherman,5c84f673b7bb7c15,0,58,134,43,61,137,45,0,0,,0,0,43,114,38,15,20,75,0,0,,53,124,43,5,10,50,0,0,,74,25,0,91,8,0,R
77ed474dfc5359ea,de20ffb3fc2e7629,Ryan Loder,d5bab53a1a603aac,0,13,25,52,15,27,56,0,4,0,0,13,6,15,40,7,10,70,0,0,,6,17,35,7,8,88,0,0,,46,53,0,46,53,0,R
2707dc2245335cc1,de20ffb3fc2e7629,Yana Santos,3143bf892608139a,0,66,117,56,87,143,61,0,1,0,0,46,37,87,43,15,16,94,14,14,100,47,96,49,19,21,90,0,0,,56,22,21,71,28,0,R
6e26a6293ea6ba62,de20ffb3fc2e7629,Marina Rodriguez,cd2c4d30c6e13b47,0,4,17,23,7,20,35,0,0,,1,0,3,14,21,1,3,33,0,0,,4,17,24,0,0,,0,0,,75,25,0,100,0,0,R
c445401709421fa4,de20ffb3fc2e7629,Thomas Petersen,764d39074a352e33,0,28,51,54,105,166,63,9,9,100,1,829,28,51,55,0,0,,0,0,,1,5,20,1,1,100,26,45,57,100,0,0,3,3,92,R
97b32ff27fd457a8,de20ffb3fc2e7629,Gaston Bolanos,96924b0019b3aff1,0,5,20,25,8,23,35,0,0,,0,0,1,11,9,1,2,50,3,7,43,5,20,25,0,0,,0,0,,20,20,60,100,0,0,R
a526a72ade275f46,b2e3aca4cd363477,Anthony Smith,d4c9dcd330403612,0,10,21,47,11,22,50,0,1,0,0,16,8,18,44,2,3,67,0,0,,10,21,48,0,0,,0,0,,80,20,0,100,0,0,R
469f887278324e63,de20ffb3fc2e7629,Juliana Miller,aa0c573da7119292,0,22,55,40,54,101,53,3,9,33,0,490,11,41,27,8,11,73,3,3,100,16,46,35,1,3,33,5,6,83,50,36,13,72,4,22,R
633f4b5ec767769d,b2e3aca4cd363477,Ian Machado Garry,442c9011034ae1fd,0,126,242,52,141,259,54,4,19,21,0,189,86,185,46,17,28,61,23,29,79,120,231,52,2,6,33,4,5,80,68,13,18,95,1,3,R
4072abf0b0c179f2,b2e3aca4cd363477,Giga Chikadze,9560ff14eb3129f7,0,43,91,47,71,127,56,0,0,,0,0,23,66,35,8,11,73,12,14,86,40,88,45,2,2,100,1,1,100,53,18,27,93,4,2,R
fbf83609dc96f32e,b2e3aca4cd363477,Randy Brown,c6aee362c7a7d482,1,54,114,47,58,118,49,0,0,,0,3,45,103,44,5,7,71,4,4,100,54,114,47,0,0,,0,0,,83,9,7,100,0,0,R
9bbd45774fb4a6eb,b2e3aca4cd363477,Michel Pereira,595db60957de51d3,0,73,168,43,74,169,44,0,0,,0,24,27,90,30,27,50,54,19,28,68,72,166,43,1,2,50,0,0,,36,36,26,98,1,0,R
97770b38df67b276,b2e3aca4cd363477,Evan Elder,d9a56ecb6e94f02e,0,115,210,54,115,210,55,0,3,0,0,16,47,127,37,45,57,79,23,26,88,115,210,55,0,0,,0,0,,40,39,20,100,0,0,R
62fbdd4f0bcd3c2a,b2e3aca4cd363477,Ikram Aliskerov,b07aed698fba8624,1,44,68,64,55,80,69,0,0,,0,32,26,46,56,10,13,77,8,9,89,25,44,56,1,1,100,18,23,78,59,22,18,56,2,40,R
d8d22dcc1f6912e7,b2e3aca4cd363477,Matt Schnell,67c1d46f4ed16f9e,0,35,61,57,88,117,75,0,0,,3,233,33,58,56,1,1,100,1,2,50,12,34,35,4,4,100,19,23,83,94,2,2,34,11,54,R
6f3cb7ce84185dd3,b2e3aca4cd363477,Chris Gutierrez,45f0cc9d18f35137,1,46,85,54,65,112,57,0,2,0,0,39,20,50,40,5,9,56,21,26,81,44,81,54,0,1,0,2,3,67,43,10,45,95,0,4,R
c2c20a04a78d9143,b2e3aca4cd363477,Malcolm Wellmaker,2e45d08b3f2f02c8,1,6,12,50,6,12,50,0,0,,0,1,1,6,17,4,4,100,1,2,50,6,11,55,0,0,,0,1,0,16,66,16,100,0,0,R
7d51649373d42571,b2e3aca4cd363477,Da'Mon Blackshear,da22387a0407a2dc,0,125,273,45,127,275,46,0,0,,0,0,75,200,38,37,50,74,13,23,56,123,270,46,2,3,67,0,0,,60,29,10,98,1,0,R
7fd6770fe2d4f258,b2e3aca4cd363477,Chelsea Chandler,af9efbfd63d39734,0,10,23,43,11,24,46,0,0,,0,0,6,17,35,2,4,50,2,2,100,9,21,43,1,2,50,0,0,,60,20,20,90,10,0,R
e7b3ca036835b7c2,b2e3aca4cd363477,Jaqueline Amorim,bc7d1ad49fcb2d08,0,6,8,75,29,43,67,2,2,100,1,394,5,5,100,0,1,0,1,2,50,1,3,33,0,0,,5,5,100,83,0,16,16,0,83,R
23201d09a78d446d,b2e3aca4cd363477,Timmy Cuamba,0e46690e55a8df75,1,33,64,51,35,66,53,1,4,25,0,12,25,53,47,6,8,75,2,3,67,29,59,49,3,4,75,1,1,100,75,18,6,87,9,3,R
86a1be10255eea4e,86b30a86664cb6e4,Josh Emmett,fba03cd6cc28dc41,0,41,143,28,44,149,30,4,11,36,0,219,29,124,23,6,11,55,6,8,75,40,133,30,1,7,14,0,3,0,70,14,14,97,2,0,R
a160e94fdb66de17,86b30a86664cb6e4,Pat Sabatini,b8bbdeff718dbb7d,0,24,31,77,135,158,85,4,5,80,1,827,22,28,79,2,3,67,0,0,,2,7,28,1,1,100,21,23,91,91,8,0,8,4,87,R
fc3825dd1b67e39d,86b30a86664cb6e4,Cortavious Romious,8173f134396cb971,0,11,24,45,14,27,52,2,3,66,0,128,7,19,37,1,2,50,3,3,100,11,24,46,0,0,,0,0,,63,9,27,100,0,0,R
0c80eef2f4570543,86b30a86664cb6e4,Brad Tavares,0c6d9ea8306c029e,0,47,109,43,56,118,47,0,0,,0,1,29,85,34,12,18,67,6,6,100,45,105,43,2,4,50,0,0,,61,25,12,95,4,0,R
de9422207df2de64,86b30a86664cb6e4,Ode Osbourne,6d68c1afe954f121,1,18,43,41,22,50,44,0,0,,0,7,11,33,33,6,9,67,1,1,100,14,37,38,0,1,0,4,5,80,61,33,5,77,0,22,R
d1368ca941c1fefc,86b30a86664cb6e4,Torrez Finney,fbb60f24af5d5a02,0,4,8,50,17,35,49,8,17,47,0,796,2,5,40,2,3,67,0,0,,1,4,25,0,1,0,3,3,100,50,50,0,25,0,75,R
76641669c1607b7a,86b30a86664cb6e4,Diana Belbita,d7e40dca3ae125be,0,20,69,28,23,72,32,0,0,,0,0,6,43,14,6,17,35,8,9,89,20,69,28,0,0,,0,0,,30,30,40,100,0,0,R
58811a4e36c53b89,86b30a86664cb6e4,Rhys McKee,f748267c4ab6c127,3,43,111,38,59,133,44,0,0,,0,70,33,99,33,6,8,75,4,4,100,38,101,38,3,8,38,2,2,100,76,13,9,88,6,4,R
fd088ce1481315a5,86b30a86664cb6e4,Loma Lookboonmee,4e30e4250cb08b61,0,32,76,42,111,170,65,3,5,60,0,274,12,41,28,13,25,52,7,10,70,28,70,40,4,4,100,0,2,0,37,40,21,87,12,0,R
96cc199d78732d11,86b30a86664cb6e4,Martin Buday,8eb046f83e82bf26,0,58,107,54,142,211,67,0,1,0,0,306,29,72,40,3,4,75,26,31,84,49,93,53,9,14,64,0,0,,50,5,44,84,15,0,R
4b1aec2395ebca14,86b30a86664cb6e4,Victor Henry,eb8d8c2a95cfccb8,1,73,151,48,139,227,61,2,3,66,0,250,44,115,38,21,27,78,8,9,89,57,127,45,9,14,64,7,10,70,60,28,10,78,12,9,R
cca4d763b1c6de0a,86b30a86664cb6e4,Vanessa Demopoulos,2c483cf443f38ece,0,10,34,29,34,63,54,0,0,,0,2,9,31,28,1,3,33,0,0,,9,33,27,0,0,,1,1,100,90,10,0,90,0,10,R
e733f148060bef2a,22f4b6cb6b1bd7fd,Alexander Volkanovski,e1248941344b3288,0,158,259,61,165,266,62,1,11,9,0,78,136,225,60,8,14,56,14,20,70,142,237,60,7,11,64,9,11,82,86,5,8,89,4,5,R
d05cb4c4135ce402,22f4b6cb6b1bd7fd,Michael Chandler,4b93a88f3b1de35b,0,11,28,39,20,39,51,4,7,57,0,164,6,18,33,3,7,43,2,3,67,10,24,42,0,0,,1,4,25,54,27,18,90,0,9,R
d3be5a4e0ec273e2,22f4b6cb6b1bd7fd,Yair Rodriguez,cbf5e6f231b55443,1,70,122,57,97,157,62,1,1,100,0,103,38,82,46,18,23,78,14,17,82,43,89,48,2,2,100,25,31,81,54,25,20,61,2,35,R
8c540eb4afe8c43e,22f4b6cb6b1bd7fd,Bryce Mitchell,d9c6f19f958643e9,0,36,64,56,37,66,56,1,14,7,0,103,7,25,28,8,18,44,21,21,100,35,61,56,1,3,33,0,0,,19,22,58,97,2,0,R
b2d731415bd367df,22f4b6cb6b1bd7fd,Nikita Krylov,1091d4d957141094,0,4,22,18,4,22,18,0,0,,0,0,3,16,19,1,6,17,0,0,,4,22,18,0,0,,0,0,,75,25,0,100,0,0,R
fc43d60cbd6b0e6a,22f4b6cb6b1bd7fd,Dan Ige,82a5152216251682,0,44,107,41,53,116,46,0,2,0,0,33,28,78,36,11,20,55,5,9,56,41,104,39,3,3,100,0,0,,63,25,11,93,6,0,R
08e7a39eb7482ebf,22f4b6cb6b1bd7fd,Darren Elkins,92a9aa9c93192871,0,13,31,41,18,45,40,1,7,14,0,48,11,28,39,1,2,50,1,1,100,12,29,41,0,0,,1,2,50,84,7,7,92,0,7,R
0eccebee160137b1,22f4b6cb6b1bd7fd,Yan Xiaonan,c41d426cc7326d1b,0,17,44,38,64,103,62,0,0,,0,27,13,34,38,3,7,43,1,3,33,12,38,32,0,0,,5,6,83,76,17,5,70,0,29,R
4bbda6c1f6cf9d4e,22f4b6cb6b1bd7fd,Sedriques Dumas,4e6738062d469256,0,3,26,11,3,26,12,0,0,,0,0,0,18,0,2,5,40,1,3,33,3,26,12,0,0,,0,0,,0,66,33,100,0,0,R
11eb27a1ac74d225,22f4b6cb6b1bd7fd,Jim Miller,d1941565abf50b16,0,13,35,37,22,45,49,1,1,100,2,99,11,30,37,1,2,50,1,3,33,7,28,25,1,2,50,5,5,100,84,7,7,53,7,38,R
fd98843926965cbd,22f4b6cb6b1bd7fd,Sumudaerji,3cf18e01cb6cbde3,0,45,114,39,78,150,52,0,0,,0,0,25,84,30,5,8,62,15,22,68,39,104,38,6,10,60,0,0,,55,11,33,86,13,0,R
b87d6f71d901355b,22f4b6cb6b1bd7fd,Tresean Gore,147e70aa6cc48cfc,0,17,60,28,17,60,28,0,0,,0,6,10,47,21,3,5,60,4,8,50,17,60,28,0,0,,0,0,,58,17,23,100,0,0,R
0e71e69359db4d1e,22f4b6cb6b1bd7fd,Nora Cornolle,f2b3f4ef3f780168,0,8,12,66,24,32,75,0,0,,1,93,5,9,56,1,1,100,2,2,100,5,9,56,3,3,100,0,0,,62,12,25,62,37,0,R
6d9ea9f436ed354d,cc2ad11b1f9d818b,Jan Blachowicz,99df7d0a2a08a8a8,0,59,131,45,59,131,45,0,1,0,0,0,17,67,25,10,26,38,32,38,84,59,131,45,0,0,,0,0,,28,16,54,100,0,0,R
96c6be6b22385967,cc2ad11b1f9d818b,Gunnar Nelson,fd55393021a8c255,0,15,24,62,30,44,68,3,10,30,1,569,10,19,53,4,4,100,1,1,100,2,7,28,7,8,88,6,9,67,66,26,6,13,46,40,R
371ed8497799998e,cc2ad11b1f9d818b,Leon Edwards,f1fac969a1d70b08,0,23,35,65,23,35,66,0,1,0,0,15,10,21,48,11,12,92,2,2,100,11,23,48,12,12,100,0,0,,43,47,8,47,52,0,R
